PERMNO,date,PRC,RET
89997,20060307,62.31000,-0.010952
89997,20060308,61.94000,-0.005938
89997,20060309,61.76000,-0.002906
89997,20060310,62.78000,0.016516
89997,20060313,62.97000,0.003026
89997,20060314,63.94000,0.015404
89997,20060315,64.86000,0.014389
89997,20060316,64.94000,0.001233
89997,20060317,65.09000,0.002310
89997,20060320,64.79000,-0.004609
89997,20060321,64.05000,-0.011421
89997,20060322,64.61000,0.008743
89997,20060323,64.80000,0.002941
89997,20060324,64.92000,0.001852
89997,20060327,65.29000,0.005699
89997,20060328,64.89000,-0.006127
89997,20060329,65.95000,0.016335
89997,20060330,66.27000,0.004852
89997,20060331,65.88000,-0.005885
89997,20060403,66.14000,0.003947
89997,20060404,66.57000,0.006501
89997,20060405,67.21000,0.009614
89997,20060406,67.51110,0.004480
89997,20060407,66.66000,-0.012607
89997,20060410,66.42000,-0.003600
89997,20060411,65.95000,-0.007076
89997,20060412,66.33000,0.005762
89997,20060413,66.56000,0.003467
89997,20060417,67.12000,0.008414
89997,20060418,68.93000,0.026967
89997,20060419,69.40000,0.006819
89997,20060420,68.75000,-0.009366
89997,20060421,69.36000,0.008873
89997,20060424,69.18000,-0.002595
89997,20060425,68.75900,-0.006086
89997,20060426,68.69000,-0.001004
89997,20060427,67.43970,-0.018202
89997,20060428,67.78000,0.005046
89997,20060501,68.33000,0.008115
89997,20060502,68.86000,0.007756
89997,20060503,68.83000,-0.000436
89997,20060504,69.52000,0.010025
89997,20060505,69.92000,0.005754
89997,20060508,70.17000,0.003576
89997,20060509,70.72000,0.007838
89997,20060510,70.63000,-0.001273
89997,20060511,69.56000,-0.015149
89997,20060512,68.00000,-0.022427
89997,20060515,67.02000,-0.014412
89997,20060516,66.89000,-0.001940
89997,20060517,65.12000,-0.026461
89997,20060518,64.43000,-0.010596
89997,20060519,64.60000,0.002638
89997,20060522,63.26000,-0.020743
89997,20060523,63.41000,0.002371
89997,20060524,63.09000,-0.005047
89997,20060525,64.50000,0.022349
89997,20060526,65.41000,0.014109
89997,20060530,63.83000,-0.024155
89997,20060531,64.63000,0.012533
89997,20060601,65.48000,0.013152
89997,20060602,66.00000,0.007941
89997,20060605,63.95000,-0.031061
89997,20060606,63.31000,-0.010008
89997,20060607,61.91000,-0.022113
89997,20060608,61.84000,-0.001131
89997,20060609,61.39000,-0.007277
89997,20060612,60.05000,-0.021828
89997,20060613,58.98000,-0.017818
89997,20060614,59.82000,0.014242
89997,20060615,61.83000,0.033601
89997,20060616,61.39000,-0.007116
89997,20060619,60.17000,-0.019873
89997,20060620,60.34000,0.002825
89997,20060621,61.73000,0.023036
89997,20060622,61.70000,-0.000486
89997,20060623,62.14000,0.007131
89997,20060626,62.42000,0.004506
89997,20060627,61.41000,-0.016181
89997,20060628,61.62000,0.003420
89997,20060629,64.14000,0.040896
89997,20060630,64.39000,0.003898
89997,20060703,65.37000,0.015220
89997,20060705,64.55000,-0.012544
89997,20060706,64.48000,-0.001084
89997,20060707,63.88000,-0.009305
89997,20060710,64.08000,0.003131
89997,20060711,64.05000,-0.000468
89997,20060712,63.40000,-0.010148
89997,20060713,61.53000,-0.029495
89997,20060714,61.43000,-0.001625
89997,20060717,60.66000,-0.012535
89997,20060718,60.98000,0.005275
89997,20060719,62.84000,0.030502
89997,20060720,61.06000,-0.028326
89997,20060721,60.03000,-0.016869
89997,20060724,61.11000,0.017991
89997,20060725,62.03000,0.015055
89997,20060726,61.79000,-0.003869
89997,20060727,60.57000,-0.019744
89997,20060728,61.60000,0.017005
89997,20060731,61.94000,0.005519
89997,20060801,61.33000,-0.009848
89997,20060802,62.22000,0.014512
89997,20060803,62.55000,0.005304
89997,20060804,62.32000,-0.003677
89997,20060807,62.49000,0.002728
89997,20060808,61.80000,-0.011042
89997,20060809,61.72000,-0.001294
